Datetime,Latitude,Longitude,Message,Number of Records
10/30/2012 4:24:34 PM,10000,10000,@AllHands is an amazing organization and I really want to raise money for hurricane Sandy relief. Donate today! https://t.co/3MQp74W1,1
11/2/2012 9:28:56 PM,39.2943,-76.6143,All money from gate admissions this weekend will be donated to American Red Cross for Hurricane Sandy relief. Please come out and support,1
11/1/2012 2:02:04 PM,10000,10000,"Also Snooki is cleaning her closet out to donate to Hurricane victims. Kind of her, But I am not sure that kids want to wear her clothes?",1
11/2/2012 12:38:39 AM,10000,10000,anybody know any places where i can volunteer for hurricane sandy where you dont have to be 18? i want to help out!,1
11/3/2012 3:29:26 AM,40.6752,-73.971,Anyone got any clothes that want to donate to a friend of mines that lost everything in the hurricane please let me know. @NewYorkPost,1
11/2/2012 6:48:06 PM,10000,10000,Anyone know where to donate blood/time to help with the Hurricane Sandy relief efforts? I'm looking to help but don't know where to go...,1
11/3/2012 12:36:13 AM,10000,10000,Anyone know where you can drop off clothes to donate for Hurricane Sandy victims?,1
11/3/2012 5:33:54 PM,40.7264,-73.9899,Anyone with connections to Hurricane Sandy relief efforts in NYC know how/where to sign up? I haven't heard back from redcross or nyccares,1
10/31/2012 10:39:53 PM,10000,10000,Are they still collecting clothes at Intermediate Souuth to donate to the victims of Hurricane Sandy??,1
11/2/2012 3:26:16 PM,10000,10000,"Bon Jovi, Springsteen To Support Hurricane Sandy Victims http://t.co/Rpw0civq",1
11/1/2012 10:12:22 PM,55.7558,37.6176,Bruce #Springsteen and Jon #BonJovi are to perform at a benefit concert for victims of Hurricane #Sandy on Friday\http://t.co/KHx95541,1
11/2/2012 1:41:50 AM,42.3584,-71.0598,Buckyballs ceasing production due to CPSC pressure; donating 20% of profits to Red Cross hurricane relief: https://t.co/wTJR7Gnm,1
10/31/2012 4:24:12 PM,38.8921,-77.0241,@chefjoseandres Since you've done amazing work in Haiti can you please recommend an org that I can direct donations to for hurricane relief?,1
11/2/2012 11:45:12 PM,40.6409,-74.8813,Christie administration announces pet rescue hotline for Hurricane Sandy victims http://t.co/RAAvbC5S via @MyCentralJersey,1
11/1/2012 2:32:24 PM,47.6535,-117.411,Concert tomorrow night to benefit the Red Cross for hurricane sandy. Based on who they announced performing this concerts from the 80's,1
10/31/2012 3:41:37 AM,10000,10000,Continued Prayers for all who are suffering the effects of Hurricane Sandy.  Making a Donation to:  http://t.co/WqNENclT #REDCROSS #SANDY,1
10/31/2012 1:36:27 AM,10000,10000,"Deadass I wanna help with the hurricane clean up, I feel the need to help out and get some work done",1
11/1/2012 9:08:08 PM,35.2314,-80.8458,Disney/ABC Television Group Announces ﾓDay Of Givingﾔ For Hurricane Sandy Victims http://t.co/h8a9I1xF [via http://t.co/jU1iglZb],1
11/2/2012 8:57:38 PM,40.7561,-73.987,"Disney/ABC to Host 'Day of Giving,' to Help Those Affected by Hurricane Sandy... \http://t.co/tHMsQeWN",1
11/2/2012 12:05:52 PM,35.7596,-79.0193,Disney will donate $2 million and Viacom will give $1 million to the Hurricane #Sandy rebuilding effort http://t.co/DVyDsv9j,1
11/2/2012 1:52:13 PM,39.0458,-76.6413,"DoD, National Guard continue to help out w/ Hurricane Sandy recovery http://t.co/aMtSuYih",1
11/1/2012 4:00:10 PM,40.7561,-73.987,Does anyone in Brooklyn/NYC with a car want to volunteer with hurricane relief efforts? I want to help but have no way of getting anywhere.,1
11/2/2012 2:09:12 PM,10000,10000,Does anyone know anyways to volunteer / help hurricane sandy victims. #replytweet,1
11/6/2012 12:00:20 AM,10000,10000,Does anyone know how to donate clothes to hurricane #Sandy victims ?? @RedCross #RedCross,1
11/1/2012 8:57:48 PM,40.7561,-73.987,"Does anyone know if clothing is needed for hurricane relief in NYC? If so, where?",1
11/2/2012 3:00:09 PM,39.3961,-76.6195,does anyone know if there a local drop-off center in frederick to donate clothes to victims of hurricane sandy??,1
11/2/2012 10:30:43 PM,10000,10000,Does anyone know if there's any way to send clothes to Hurricane Sandy victims from here?,1
11/5/2012 12:57:51 PM,10000,10000,Does anyone know of any charities that are taking children's clothing donations for Hurricane Sandy victims?  The... http://t.co/MMm1vdiw,1
11/2/2012 10:25:32 PM,10000,10000,Does anyone know of any community service organizations to help out the Hurricane Sandy victims? #replytweet,1
11/6/2012 3:03:24 AM,-4.41667,32.6667,"Does anyone know of a place in Delaware that is accepting donations for Hurricane Sandy victims?  I'm looking,... http://t.co/6lpV9Q2K",1
11/2/2012 3:38:24 PM,10000,10000,Does anyone know of local shelters or places collecting clothes for hurricane victims?,1
11/4/2012 8:37:59 PM,40.7144,-74.006,Does anyone know where we can donate clothes to hurricane victims in New Jersey? #hurricanesandy #newjersey #donate #rebuild,1
11/2/2012 11:29:35 PM,40.7561,-73.987,Donating 10% of each sale to the American Red Cross on relief for those directly hit by Hurricane Sandy #hurricanesandy,1
11/5/2012 1:16:38 PM,39.2943,-76.6143,"Donating to Red Cross on payday, its the least I can do. The hurricane really fucked up ppl's homes",1
10/31/2012 3:42:17 PM,10000,10000,Fannie and Freddie To Offer Relief To Hurricane Sandy Victims... http://t.co/lQrVekls,1
11/2/2012 5:18:20 PM,42.3399,-71.0899,"Former XK guests Ming Tsai, Tony Maws, and Joanne Chang to Raise Funds for Hurricane Relief http://t.co/p4DLIqv3",1
11/3/2012 3:20:35 AM,39.767,-86.1563,Friend trying to Help Hurricane Victim(s) Reaching out 2 help 1-2 individuals in need.  See public FB profile http:/facebook.com/ctfuqua,1
11/2/2012 6:11:43 PM,34.0489,-111.094,"FYI: On Monday, The View will participate in ABCﾒs Day of Giving to help those affected by Hurricane# Sandy.... http://t.co/hUQiJuLf",1
11/3/2012 12:17:10 PM,40.7561,-73.987,Generators & Food will be donated to the Hurricane Sandy victims from the canceled ING New York City Marathon!... http://t.co/plBxgY7N,1
11/2/2012 12:44:17 AM,40.7561,-73.987,Getting together clothing and food to donate to hurricane victims on Long Island.  Every little bit helps!,1
11/2/2012 1:35:05 PM,10000,10000,Goin To Help The Hurricane Victims http://t.co/6WqSnl0M,1
10/28/2012 6:42:16 AM,10000,10000,Gulf Power Crews Heading North To Help After Hurricane Sandy: A convoy of Gulf Power Company crews will travel n... http://t.co/BQI9lYdE,1
11/4/2012 3:04:11 PM,40.7561,-73.987,Heading to the #Rockaways to help with hurricane #Sandy relief efforts. http://t.co/EXHmLnMD,1
11/2/2012 5:49:19 PM,10000,10000,"Hey, I'm in! @HeadCounOrg Participation Party in NYC Monday - a BENEFIT FOR VICTIMS OF HURRICANE SANDY, with all proceeds to the Red Cross.",1
11/1/2012 7:19:31 PM,30.3753,69.3451,"#hollywood #news Christina Aguilera, Bruce Springsteen & More To Perform Benefit Concert For Hurricane Sandy Victims http://t.co/Gzl9flCl",1
11/5/2012 10:56:08 PM,26.1372,-80.1287,"Honda Media Newsroom - Headlines - Honda Pledges $500,000 to Red Cross for Hurricane Sandy Relief http://t.co/FUjuZ3Fz",1
11/2/2012 11:06:12 PM,41.6529,-83.5778,Hopefully at my unit this weekend they tell me I get to go help the victims of hurricane Sandy.,1
11/5/2012 2:24:21 AM,-78.6569,37.4316,Hoping to go to New Jersey soon for Hurricane Sandy victims.. I just want to help,1
11/3/2012 1:56:13 PM,33.7545,-84.3897,"How to Help RT @WSJ: Want to help the victims of Hurricane #Sandy? Volunteer efforts, donations sites: http://t.co/NsY6H76U",1
11/5/2012 6:59:29 PM,39.2943,-76.6143,http://t.co/4myGlAww Small Business Administration Stands Ready to Help After Hurricane Sandy: \Were you affected by Hur...  Gary Rothfeld,1
11/5/2012 4:07:32 PM,-14.235,-51.9253,"http://t.co/sL7sHaOC: Hurricane Sandy Relief - johnmayer: This week, we will be donating clothing, blankets, and... http://t.co/rU1wcjqF",1
10/30/2012 3:59:20 PM,37.7752,-122.419,Hurricane and Halloween?  Kids and I would like to help kids in Hurricane path still have a Halloween.  What can we do?  Can organize/help.,1
10/28/2012 5:21:27 AM,10000,10000,"Hurricane Sandy at UDC: visit http://t.co/KniuBwWB for links on hurricane preparedness, storm tracking and how to... http://t.co/Fl0RA6Lb",1
11/5/2012 8:00:17 PM,10000,10000,Hurricane Sandy Relief Shirts - All proceeds will be donated to the American Red Cross http://t.co/mfR1jfE9 #edm #sandy http://t.co/zX6icceG,1
11/2/2012 2:52:31 AM,10000,10000,I am about to text the number to donate money for the Hurricane Sandy Relief Foundation just because Vinny i http://t.co/70h8e2C0,1
10/30/2012 4:43:27 PM,24.561,-81.7789,I am taking today to remember and support those impacted by Hurricane Sandy by making a donation to the Red Cross... http://t.co/GhIDssfY,1
11/6/2012 3:32:34 AM,53.9333,-116.577,@iansomerhalder watching your live talks got me inspired i decided to make a donation to help out the people in need due to hurricane sandy!,1
11/3/2012 10:46:28 PM,10000,10000,I'd happily volunteer to go and help Hurricane Sandy victims #Truth,1
11/2/2012 6:26:18 AM,10000,10000,"if anyone knows about volunteer efforts for the current hurricane relief, please let me know.. I want to help #hurricanesandy",1
11/3/2012 10:42:22 PM,40.6752,-73.971,"If I win the Powerball tonight, I pledge to donate $5 million to Hurricane Sandy relief. First thing I do.",1
11/1/2012 7:13:30 PM,41.6945,-73.9221,If your school needs hurricane Sandy relief please http://t.co/4yRZ53xs @TeacherCast,1
11/2/2012 7:45:05 PM,27.7131,-82.3457,I got a bunch of clothes I'd like to donate to hurricane sandy victims. Anyone know where/how I can do that?,1
11/5/2012 3:01:58 AM,39.9516,-75.1638,"I have clothes that I'd like to donate to Hurricane Sandy victims, anyone know of drop off places for me to take them to in Jersey/NY?",1
11/3/2012 12:25:46 AM,37.5408,-77.4339,I have to donate to hurricane sandy,1
11/4/2012 1:11:46 AM,40.6752,-73.971,I'll be bringing 2 boxes & 2 big bags of clothing & supplies to help with Hurricane Sandy Relief.,1
11/5/2012 10:04:12 PM,10000,10000,I'm doing a virtual Half-Marathon to help those affected by Hurricane Sandy! http://t.co/bYy7XQWS #run4nyc #sandy #nycm,1
11/2/2012 2:40:58 AM,40.7561,-73.987,I'm making a donation to Hurricane Sandy: Raising money for Breezy Point on WePay! https://t.co/VWlCNqG8 via @WePay,1
11/1/2012 5:35:25 PM,10000,10000,"I'm still confused though, where do we bring the clothes we want to donate to the hurricane relief? Cause I have a big bag of stuff",1
11/1/2012 3:39:29 AM,10000,10000,#Iran has offered to send immediate aid workers to help Hurricane #Sandy victims despite US sanctions that are making Iranians suffer.,1
10/30/2012 9:55:04 PM,40.5512,-85.6024,"I really want to donate blood to help out hurricane victims, but there are no blood centers near me. Hmph.",1
11/5/2012 12:52:02 AM,13.8608,100.505,I REALLY want to donate to those who were hit by the hurricane.. Can't imagine what those people are going through #staystrong #eastcoast,1
11/2/2012 8:06:19 PM,40.7561,-73.987,I really want to help out and volunteer in things with the damages of Hurricane Sandy since it didn't hit my family as hard as others.,1
11/3/2012 6:59:11 PM,40.0583,-74.4057,Is there anywhere to volunteer for hurricane relief in north jersey?,1
11/2/2012 12:04:07 AM,10000,10000,I want to donate blood to the hurricane victims but it hasn't been long enough since my last donation ?? #thestruggle,1
11/5/2012 4:41:25 PM,36.3786,-78.4599,I want to donate clothes for Hurricane Sandy Relief.  I just need time find out where.,1
10/31/2012 8:56:14 PM,39.9516,-75.1638,I want to help people rebuild their houses post hurricane,1
11/5/2012 8:09:13 PM,10000,10000,I want to help  the hurricane victims. #feelingsouseless,1
11/2/2012 4:28:41 PM,10000,10000,I want to put together a Blood Drive to support the Hurricane.,1
10/31/2012 11:59:16 PM,33.1529,-96.7876,I want to raise money to help the victims of Hurricane Sandy,1
11/2/2012 2:40:35 PM,42.6289,-78.7375,I want to send some clothes for hurricane relief,1
11/6/2012 3:18:16 AM,34.098,-118.327,I will be auctioning many of my personal items for hurricane sandy relief fund . Here's a signed cd http://t.co/vyCfVL52,1
11/4/2012 3:37:06 PM,10000,10000,I will be donating my clothes to the victims of hurricane sandy ??,1
11/5/2012 3:06:52 AM,40.7561,-73.987,I will be here next weekend to help! Hurricane Sandy Aftermath: The Rockaways http://t.co/Y4rQFME9 via,1
11/1/2012 7:21:31 PM,40.7209,-74.0814,I will donate planning services and help find local donations for a fundraiser to help victims of hurricane Sandy.,1
11/2/2012 6:03:44 PM,37.7752,-122.419,I wonder what we can do to help those affected by the hurricane..,1
11/5/2012 4:43:36 AM,35.3084,-119.006,I would like to go to New York to help out cuz of the sandy hurricane,1
10/31/2012 12:17:06 AM,44.9775,-93.2644,@JENNIWOWW  Hey girl!  I have TONS of cute shoes & purses I want to donate to hurricane victims - do you know where I can send them? #Sandy,1
11/4/2012 10:03:34 PM,40.7561,-73.987,@justinbieber JUST WORKER WITH LANE NAPPER TO HELP HURRICANE SANDY VICTIMS. DO I GET A RT?,1
11/2/2012 12:20:16 PM,39.9516,-75.1638,"""LAD will donate $1 to the Red Cross for Hurricane #Sandy relief efforts for every \""""like\"""" its facebook post receives by 8:00 PM Friday night""",1
11/5/2012 9:48:59 PM,40.7561,-73.987,Lets Go Driving School is now open and looking forward to assisting in the Hurricane Sandy relief efforts this week. Be safe New York City.,1
11/5/2012 5:12:26 PM,42.5677,-70.8604,Licensors Offer Hurricane Sandy Relief\http://t.co/rtrdL14E,1
10/30/2012 9:41:21 PM,36.1589,-86.7821,Local Organizations Ready To Help Hurricane Victims http://t.co/8ef6Xsdo,1
11/2/2012 10:53:22 PM,33.4255,-111.94,Local Red Cross I'd Imagine RT@CarmellaFierra: Does anyone know where I can donate clothes & shoes for the victims of Hurricane Sandy?,1
10/31/2012 5:51:02 AM,43.8117,-91.2359,Local Salvation Army ready to help with hurricane relief efforts http://t.co/1voN8Ba6,1
11/1/2012 10:48:46 PM,44.3148,-85.6024,"Looking for info on how metro Detroiters can help Hurricane Sandy victims, many want to help. #hurricanesandy",1
11/4/2012 11:56:19 PM,38.7743,-76.0763,Looks like Bay Hundred residents have a plan to help Hurricane Sandy victims. http://t.co/KnL3LvMb,1
11/3/2012 2:50:30 PM,41.8795,-87.6243,@MandateSounds we are going to Jersey to help the victims of the hurricane,1
11/5/2012 3:51:59 AM,44.3148,-85.6024,"Many have been asking: Hurricane relief efforts how can we help? \\You can!\\In the words of people out there,... http://t.co/nCCGweRC",1
11/3/2012 12:06:47 AM,10000,10000,#MarkCuban said he is going to give \1 million dollars to Hurricane Sandy Relief  if #DonaldTrump to cut his hair,1
10/31/2012 3:40:16 PM,47.621,-122.347,Mortgage relief available for hurricane victims http://t.co/DxhsouhN,1
11/1/2012 1:06:30 PM,40.7356,-74.1722,NBC doing benefit concert for Sandy victims: NBC is doing a benefit concert for victims of Hurricane San... http://t.co/Bqqs62Px #neward,1
11/1/2012 12:18:44 PM,10000,10000,NBC is doing a benefit concert for victims of Hurricane Sandy featuring some artists native to t... http://t.co/32VVIyWY  #teamfollowback,1
11/1/2012 6:47:31 PM,10000,10000,NBC to air Hurricane Sandy relief telethon Friday - Los Angeles Times: CBC.caNBC to air Hurricane Sandy relief t... http://t.co/LNAD6GQs,1
11/2/2012 10:00:07 PM,10000,10000,New: BMW of North America will give $1 million to the American Red Cross for Hurricane Sandy relief http://t.co/u0OPdvsy  #bmw,1
10/28/2012 2:08:15 AM,33.7899,-118.19,New Jersey | Multiple Hurricane #Sandy Shelters are opening in Atlantic City Starting Sunday at 8 a.m. The city (cont) http://t.co/OMu3PPzg,1
11/2/2012 10:20:02 PM,47.7007,-116.792,News Release: Idaho Panhandle National Forests Supporting Hurricane Sandy Relief http://t.co/un9CRfZn,1
10/30/2012 3:47:13 AM,10000,10000,Now until Friday $1 from every Download will be donated to AmeriCares for Hurricane Relief Please share... http://t.co/2oZTNOuT,1
11/4/2012 3:27:36 AM,36.7783,-119.418,"NYC curlies - I am looking for a charity to donate to, on the behalf of CURLS, for Hurricane Sandy victims.  The... http://t.co/wQnGvkjJ",1
10/31/2012 2:48:46 AM,44.5588,-72.5778,"OK, I just sent in my application to the American Red Cross to help out with hurricane rebuild efforts in NJ",1
11/4/2012 4:17:49 PM,10000,10000,On my way to Staten Island to help with Hurricane #Sandy relief efforts.,1
11/1/2012 7:44:01 PM,10000,10000,Pro Hockey Talk - http://t.co/FkFecuKB - Blues Preds alumni to play charity game for Hurricane Sandy relief,1
11/2/2012 5:49:42 PM,10000,10000,Ralphs/Food 4 Less Join Hurricane Sandy Relief Efforts http://t.co/UgLrbfv2 I think its great that local CA  #STLCCPR141Rodgers 1/ a few,1
11/2/2012 3:29:52 PM,31.9525,-102.173,Ralphs/Food 4 Less Join Hurricane Sandy Relief Efforts http://t.co/vXmd8f4P,1
11/4/2012 3:08:45 PM,10000,10000,really want to donate my clothes to hurricane sandy victims here but like always the closet place is over an hour away:/ #gasshortage,1
10/31/2012 1:59:49 PM,10000,10000,@redcross are there volunteer opportunities to help out in NYC after hurricane #sandy? I would like to know how I can help,1
11/5/2012 5:31:42 PM,10000,10000,"Remember guys, all the proceeds from these Wolfbat shirts will be donated to hurricane relief. Please please  http://t.co/AnVaeWLS",1
11/3/2012 12:07:05 AM,33.7899,-118.152,Retweet and favorite. \\For all the favorites I get I will donate 1 dollar to help with hurricane sandy relief,1
11/3/2012 4:37:21 PM,40.6067,-74.1624,Rick's Cafe located at 695 Bay Street will be serving free food today from 2pm-4pm to help with Hurricane Sandy Relief Efforts. #helpsi,1
11/2/2012 5:18:22 PM,40.745,-123.87,"RT @1stCitizenKane: I want to donate to Hurricane Sandy relief, but all I've is cash. None of the businesses around here are collecting  ...",1
11/1/2012 6:24:39 PM,36.5525,-121.92,"RT @archforhumanity: We've fielded calls from LES, Newark and Long Beach, NJ for recovery and #reconstruction help after Hurricane #sand ...",1
11/4/2012 11:36:38 PM,44.0682,-114.742,"RT @bnnNEWSLIVE: Idaho volunteers to help Hurricane Sandy victims, and ABC will air special ... - KIVI-TV: Idaho volunteer... http://t.c ...",1
11/3/2012 5:13:30 AM,40.7561,-73.987,RT @brownbagvintage: 100% of the proceeds from purchases made this wkend will be donated to Hurricane Sandy recovery efforts & match ...,1
10/31/2012 11:38:50 PM,10000,10000,RT @bullsbuzztap: Chicago Bulls (Official Site) &gt;&gt; Chicago Bulls join NBA and partners to support hurricane Sandy relief efforts h ...,1
11/4/2012 9:42:24 PM,10000,10000,RT @bumblefoot: Benefit concert on Long Island for Hurricane Sandy Victims... http://t.co/A74Hht0y  #Long #Island #Hurricane #Sandy,1
11/3/2012 11:52:12 PM,10000,10000,RT @bumblefoot: I want to auction myself off for one-on-one guitar lessons to donate to Hurricane Sandy relief while I'm in vegas this m ...,1
11/1/2012 4:26:38 PM,52.1566,-1.5112,"""RT @catrina_v: @CoryBooker \""""@OnePixelBrian: Where can I volunteer in #Newark tomorrow near @NJIT for hurricane #sandy relief\""""""",1
11/2/2012 11:09:46 AM,10000,10000,RT @DanielZeevi: The Knot Creates Facebook Page To Help Hurricane Sandy Victims Salvage Their Weddings http://t.co/FxP7DDOB,1
11/2/2012 1:40:47 AM,37.8044,-121.811,RT @Dmetayer: Fema giving out $300 food stamp cards for those in need of food if affected by hurricane Sandy call 1800 621 3362. Please  ...,1
10/31/2012 11:44:17 AM,10000,10000,RT @eu_echo: #EU ready to help victims of Hurricane #Sandy - http://t.co/7JQI551R,1
11/2/2012 8:08:33 PM,10000,10000,RT @FG_FeelinGood: @isocacss can we please get a RT? #FG will donate $10 for every tee purchased in Nov. to #Hurricane #Sandy victims. G ...,1
11/5/2012 4:53:12 PM,41.8795,-87.6243,RT @HailoChicago: Hailo is supporting the @RedCross's hurricane relief efforts & matching donations. Please help if you can: http:// ...,1
10/31/2012 3:07:34 AM,10000,10000,RT @HurricaneSandyw: Retweet this and follow us and we will donate $10 for each follower to the Hurricane Sandy Relief.,1
10/30/2012 2:03:12 AM,10000,10000,"RT If someone you know needs shelter from #Sandy, text SHELTER + your zip to 43362 to find a safe place in your area. #Frankenstorm Pls RT!",1
11/5/2012 4:29:31 PM,50.0647,19.945,RT @jasonsantamaria: AND 15% of all @abookapart sales today will be donated to the Red Cross to aid the victims of Hurricane Sandy: http ...,1
10/31/2012 5:15:09 PM,41.4935,-81.5363,RT @jennbookshelves: Deciding to donate the boxes of books I have to a library/bookstore damaged by Hurricane Sandy. Just need to figure ...,1
11/5/2012 11:57:22 PM,19.1001,72.8531,RT @johnnybrendas: Tomorrow we're teaming up with @SlyFoxBeer by donating 100% of sales of Sly Fox beer to the Hurricane Relief effort!  ...,1
11/2/2012 3:44:17 PM,40.7561,-73.987,RT @JustHeatherH: @midee20 & I are joining forces to do our part to help those devistated by Hurricane Sandy PLEASE VISIT https://t. ...,1
11/1/2012 5:06:51 PM,38.8273,-77.0879,"RT @markos: Wimping out. MT @JoeNBC: @fivethirtyeight Since you have $2,000 to bet, let's instead donate $2,000 each to hurricane victim ...",1
11/6/2012 4:00:05 PM,10000,10000,RT @nepenthesNYC: Does anyone know where to donate supplies in NYC for the Hurricane Sandy  relief effort?,1
11/3/2012 10:25:34 PM,43.3589,-70.8841,RT @ReggieEvans30: @CP3: Follow @CP3Cares and I will donate $1 for the first 10k new followers to support   Hurricane Sandy Relief Effo ...,1
11/1/2012 1:18:34 PM,32.8397,-96.6973,"RT@RollingStone: Bruce Springsteen, Sting and Billy Joel will play a benefit concert for Hurricane #Sandy victims: http://t.co/jU0apqqy",1
11/4/2012 6:40:34 PM,10000,10000,RT @runnersworld: Runners on Staten Island volunteering for hurricane relief efforts #nycm http://t.co/NOlFBhlq,1
11/2/2012 6:51:10 PM,10000,10000,RT @samhainpub: For each sale the authors are making a donation to the Red Cross in support of Hurricane Sandy relief. Coupon code REDCR ...,1
11/2/2012 4:35:15 PM,29.9791,-99.1456,"RT @secretlycndian: Starting today, we'll donate $1 for every item purchased from mail order to @RedCross Hurricane #Sandy relief. http: ...",1
11/1/2012 8:07:35 PM,40.7489,-73.9699,RT @sfvba: RT ?@fastcase Helping firms affected by Hurricane #Sandy If u need temp law library access contact 1-866-77-FASTCASE support@ ...,1
11/5/2012 2:40:04 AM,41.6032,-73.0877,RT @SocialKristen: Does anyone know where in westchester I can bring clothes/donations for hurricane victims? #HurricaneSandy #helpsandy ...,1
11/2/2012 8:12:06 PM,10000,10000,RT @TINYCyouth: Making sandwiches for Hurricane Sandy Relief today! Thank you to Fairway Market for donating the food!,1
11/2/2012 11:29:02 PM,40.9485,-74.2445,RT @Todays_Business: We would like to offer our services to any #charity that is correlated to hurricane #sandy. Please let us know if w ...,1
11/6/2012 4:37:37 AM,10000,10000,RT @Viajem: @coreygray1 Hurricane sandy relief bracelets! 50% of each sale will be donated to the red cross aiding those affected b http ...,1
11/2/2012 2:20:50 AM,10000,10000,"RT @weewass1: For every like/RT this message receives, I will donate $1 dollar to the American Red Cross in relief of Hurricane Sandy. T ...",1
11/3/2012 12:33:14 PM,10000,10000,RT @Will___Ferrell: For every RT $1 will be donated to the relief efforts of Hurricane Sandy.,1
11/3/2012 10:31:48 PM,10000,10000,RT @XoticEsmeralda: 15% of what i make on #mfc @MyFreeCams .com will be donated to help people affected by the hurricane ?? my heart goes ...,1
11/3/2012 5:48:38 AM,19.8987,-155.666,#SandyHelp I need to make donations!! Missed the one they were doing at school ??? \Help those affected by Hurricane Sandy!!,1
11/3/2012 12:54:21 AM,39.2943,-76.6143,@_shessobri im donating 2 pints of blood next week for hurricane sandy lol,1
11/2/2012 11:23:56 PM,10000,10000,Shout out to my mom who's boarding a plane to NY to help out victims of Hurricane Sandy hope she has a safe trip love u!!!,1
11/5/2012 6:53:16 AM,25.2711,55.3075,"""\""""@snooki: Sleep! Early morning tomm! I will be on GMA to help raise money for the hurricane sandy victims on their telethon!!!! \\355\\240\\275\\355\\271\\217?xoxo\""""""",1
10/30/2012 4:32:32 AM,-34.6084,-58.3732,#socialmedia  #facebook Connect With Hurricane Sandy Relief Through Facebook http://t.co/enTdOPzz #nextperience,1
11/6/2012 12:28:04 AM,42.3589,-71.0578,@SocietySocial We would love to join you in your efforts to help hurricane victims by donating 10%!  Sent you an email this afternoon!,1
11/2/2012 8:11:50 PM,10000,10000,So thankful! If you haven't checked out @PurplePixiesNY please do! This is a company with heart! Donating their clothes to hurricane relief!,1
11/3/2012 11:44:11 PM,46.7791,-92.1082,"@SteveMartinToGo Steve, I love you sir. If you acknowledge my existence, I'll donate ANOTHER $10 to the hurricane relief fund.",1
11/2/2012 8:06:39 PM,40.7561,-73.987,Still want to help out and Volunteer for the Hurricane Sandy Relief Efforts ... Who else wants to help?,1
11/3/2012 3:06:38 PM,10000,10000,#TONIGHT WE WILL BE DONATING A % TO THE #REDCROSS RELIEF FOR #HURRICANE #SANDY #VICTIMS SO COME SUPPORT! MUSIC BY @DjMaya718 & @iamJayPres,1
11/1/2012 10:20:08 PM,44.9775,-93.2644,#Toyota reaches out to help customers and Hurricane Sandy victims http://t.co/fh3EQRtU #auto #altruism,1
11/5/2012 6:41:49 PM,40.3457,-74.1261,"U-Haul Continues to Offer 30 Days Free Self-Storage, U-Box Pod Moving & Self-Storage to Assist Hurricane #Sandy Victims http://t.co/doJ4S51h",1
11/3/2012 12:44:36 PM,24.8934,67.0281,US-wanted Hafiz Saeed figure offers aid for hurricane victims http://t.co/MkpamTog #Media #Pakistan,1
10/31/2012 7:39:50 PM,10000,10000,@VanelleLyn RT to your followers for me? I'm raising money for hurricane Sandy relief through @AllHands! https://t.co/Wru7KfDH,1
11/6/2012 6:00:02 PM,10000,10000,Veterinarians Offer Free Pet Care For Hurricane Sandy Victims http://t.co/QPNjLOx6,1
11/4/2012 2:12:28 PM,14.601,120.976,Volunteered with Red Cross for Hurricane Sandy disaster relief,1
11/6/2012 5:13:24 AM,40.8269,-73.9228,Volunteering tomorrow in lower Manhattan with the hurricane relief efforts,1
11/2/2012 8:13:11 PM,34.0397,-118.171,Want to help the @RedCross Hurricane relief fun? Like our page and we'll write the check! #hope #batteryparkcity http://t.co/984IJsTL,1
11/3/2012 8:12:31 PM,40.7561,-73.987,We'll be making a donation to the Hurricane Sandy Relief Fund. Our hearts and prayers go out to those who've been affected by #Sandy.,1
10/30/2012 4:07:33 PM,39.2943,-76.6143,Well it's time to clean up after Hurricane Sandy. So I want to help. \\Put this on and turn it up !... http://t.co/c7v4qlVH,1
10/31/2012 6:52:35 PM,10000,10000,Wells Fargo Says They Will Waive Certain Fees for Hurricane Sandy Victims http://t.co/auDPovXk,1
11/2/2012 4:55:01 PM,10000,10000,We love Pura Vida Bracelets - and we're psyched they've come together to make a Hurricane Sandy Relief... http://t.co/oxWAU0P5,1
11/5/2012 1:23:54 PM,10000,10000,We're auctioning 3 Hirst Arts Dice Rollers to help the Red Cross with Hurricane Sandy relief. Less than $4!! http://t.co/NfqdjPKH #DND #RPG,1
11/5/2012 5:49:31 PM,40.721,-73.8478,@whereisksenia Thanks for the shout-out! We're here to help those affected by the hurricane any way that we can. Enjoy your day!,1
11/2/2012 10:37:01 PM,37.7752,-122.419,Will probably use @ingnycmarathon day Sunday to help out victims of Hurricane #Sandy. Might as well make the most of the situation.,1
11/5/2012 9:59:17 PM,31.056,-97.6866,"""\""""@WinkyBoo 100% proceeds go to American Red Cross! http://t.co/ZEXdnoTD http://t.co/zbOKFobp #sandy #nj #hurricane\""""""",1
10/31/2012 7:40:38 PM,10000,10000,"ﾓ@Yankees: The #Yankees will donate $500,000 to help the tri-state area recover from Hurricane Sandy.ﾔ #lovetheyankees",1
11/4/2012 9:31:21 PM,10000,10000,"""??? ??????????? ????? \""""10/30/2012 10:30 AM Hurricane Sandy in New York City / ?????? ????? ?""",1
11/5/2012 5:29:53 AM,36.0735,-79.7902,"11-year-old leads effort to help Hurricane Sandy victims: UNION COUNTY, N.C. -- A group of Union Cou... http://t.co/pmoO6fJ4 #greensboro",1
11/5/2012 5:05:42 PM,40.6048,-74.1196,15 Companies Helping Hurricane Sandy Victims http://t.co/u4P2J3lx,1
